source_id	variant_label	experiment_id	variable_id	start_year	end_year	file_name	https_url	checksum	checksum_type	file_size_mb	data_node
EC-Earth3	r4i1p1f1	ssp126	tasmax	2080	2080	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20800101-20801231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20800101-20801231.nc	bb0e4640a22672651b5d729ecf6eee89494f3c52f3f82764c93c6a7e58b8b853	SHA256	133.23	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2081	2081	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20810101-20811231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20810101-20811231.nc	0a309af3a8d07dedf3246d29520f1e88fd7632279481a94602b339da0638df38	SHA256	132.87	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2082	2082	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20820101-20821231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20820101-20821231.nc	bb36cad9d439f63a8d4f8114f54cd0e8d0cd30fee342de7cd8e65dd2c7097fa3	SHA256	132.9	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2083	2083	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20830101-20831231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20830101-20831231.nc	5559b26a21d1859fd50f2720173053eba34b2f2dac5265885892cc3e0f5831d8	SHA256	132.69	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2084	2084	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20840101-20841231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20840101-20841231.nc	c712d3ca72ad634713cfd100b3f4389ff1ba9407cf66a2d873660b29bac55cc9	SHA256	132.99	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2085	2085	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20850101-20851231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20850101-20851231.nc	95490c36c773828b5efa743dc60c3827706dc9b2c789ed1685d7c4a2cd0cffe4	SHA256	132.66	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2086	2086	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20860101-20861231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20860101-20861231.nc	2e7a655f0c5d09d28f4bc77c8092ec4f3c89a263bb9b0d60a5b5ca91a255eccc	SHA256	132.74	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2087	2087	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20870101-20871231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20870101-20871231.nc	05ec87abd90aa3c07466f5a37b6ec0f317b29f87eacfebf90f831b201bcda624	SHA256	132.79	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2088	2088	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20880101-20881231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20880101-20881231.nc	1dc978ca3728812c117c2152e5934cd9613bdd1bac5c8352bf71475cb4e6d367	SHA256	133.06	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2089	2089	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20890101-20891231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20890101-20891231.nc	79fd29a2a6717512fccd5f89103f513945c7f7d67a2e68c0deebe35948b8420c	SHA256	132.82	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2090	2090	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20900101-20901231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20900101-20901231.nc	16e196ee589f1dfb82b9d7a2f14a4b833b2d7414f02cd637922fd6b883be6198	SHA256	132.88	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2091	2091	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20910101-20911231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20910101-20911231.nc	4e1fc225326334f6b68aece22ec4062fdfa0f15ae00e50a61fd4f281184dd657	SHA256	132.91	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2092	2092	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20920101-20921231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20920101-20921231.nc	3348f0bc7c2729f56af0407187ff416ad2392df0675466e1d9248229b9138792	SHA256	133.17	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2093	2093	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20930101-20931231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20930101-20931231.nc	d9a661386477ec87174aa08ffe949f97ed3b51852c0239bb020241daaef26aa2	SHA256	132.94	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2094	2094	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20940101-20941231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20940101-20941231.nc	b9e42250cb47ff3526b81ce2a9b3432e70bf2e1966c48405242ca7e15457e345	SHA256	132.89	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2095	2095	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20950101-20951231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20950101-20951231.nc	cab08ad1d42a84c9a439c6df8be5b7f1de704dc1a0bc87f3508311f29ec301cf	SHA256	132.76	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2096	2096	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20960101-20961231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20960101-20961231.nc	29959f43c6e30773a868e438e054ea8cdd258e120de8cf728de23a61b25b6a78	SHA256	133.01	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2097	2097	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20970101-20971231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20970101-20971231.nc	bcb57d394ca771264fa658680e4cabf3f7c74f27b65d94e6424b5bb9b3005405	SHA256	132.76	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2098	2098	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20980101-20981231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20980101-20981231.nc	f6c3c9e51b02ea4a9d175169553afc00aaba7675df8a1609c004e2f39e6c9690	SHA256	132.67	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2099	2099	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20990101-20991231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_20990101-20991231.nc	6b0e73ce78f09fdc618bc11ab96d36d8e8f1f2a3dbdbb62ab9565d8bc8a64e2e	SHA256	132.81	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmax	2100	2100	tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_21000101-21001231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmax/gr/v20200425/tasmax_day_EC-Earth3_ssp126_r4i1p1f1_gr_21000101-21001231.nc	10a2900260b5b87b44426c3779694234fc12ba6ad073b9f648fa1d66638c159b	SHA256	132.84	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2015	2015	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20150101-20151231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20150101-20151231.nc	6d2d09a225c07c44bc9dc6fc4fd94c3075dae929ab9818afbc431739278f6ed1	SHA256	133.67	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2016	2016	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20160101-20161231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20160101-20161231.nc	d0fe3a6031cf3f4fde302985893ab1ba28954aa42d51a2e7d0a8646a3a7d4ece	SHA256	133.98	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2017	2017	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20170101-20171231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20170101-20171231.nc	c70ec5e4c284b56bf928f557d3083f510cfd17f58d3e0e1709c82c19d9758740	SHA256	133.54	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2018	2018	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20180101-20181231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20180101-20181231.nc	233bb40fde89412850dfc6775365f4b25c8f7a5f12809efe7d776fb54ff824e5	SHA256	133.53	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2019	2019	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20190101-20191231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20190101-20191231.nc	903484d9ad099ba20d8081e57e7ece26e97369e34403965349c47895bd7d8285	SHA256	133.65	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2020	2020	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20200101-20201231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20200101-20201231.nc	0dec2b9a6ac7af8f913928ee21a6b75b6ac80fdb0ae6767c12225dd348daa0a1	SHA256	133.98	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2021	2021	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20210101-20211231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20210101-20211231.nc	5c57f77c6c931872b74f3899b9901f18d27cc77c4ab1314254e53ab570ad96f6	SHA256	133.76	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2022	2022	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20220101-20221231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20220101-20221231.nc	b4b61d8e092decb2d593a67691cb2adc15e88a8f89e93fd3162140ce5bcb1689	SHA256	133.62	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2023	2023	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20230101-20231231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20230101-20231231.nc	00f88db2777d4db7f47007de313a30566e6f386fdda8022ceaeddb1694dd7942	SHA256	133.63	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2024	2024	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20240101-20241231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20240101-20241231.nc	f70072ebbf8fe264c38ae33be9fc2e557a55d3c5cc9203c48cc57147027a6f49	SHA256	133.89	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2025	2025	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20250101-20251231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20250101-20251231.nc	28f0f13bb45500315b23e2584ba6750a7b9ff3611a105b6d84e969976a599b72	SHA256	133.48	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2026	2026	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20260101-20261231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20260101-20261231.nc	693b1e98db6ff64a171314ebe4cee59b297eb5fd1f87de92822f08aaea47a0e4	SHA256	133.57	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2027	2027	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20270101-20271231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20270101-20271231.nc	9f1499a8b6afd75f4390be567c6a75eefcbfc2e95594ce094d26f409f4c67c3a	SHA256	133.58	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2028	2028	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20280101-20281231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20280101-20281231.nc	95b3a5b0a9cb44ceac3ac699db24a2085eac3ae8e015436ce9e8491b12e43082	SHA256	133.93	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2029	2029	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20290101-20291231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20290101-20291231.nc	c681f43730697cadd5b173f6cd464218562661b9d7c43206732608c143bf0336	SHA256	133.58	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2030	2030	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20300101-20301231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20300101-20301231.nc	e6b9e9cacaa938a6c30dfcb7076bde0ed9aad5f3d5e767e54071f7974b2ecf30	SHA256	133.49	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2031	2031	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20310101-20311231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20310101-20311231.nc	6a5f57b5b5db0a74adc0ce4ed8dce4c655398ac5538fcd7e2ebe6e3afbddcf8c	SHA256	133.67	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2032	2032	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20320101-20321231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20320101-20321231.nc	8e73901879033f3b6c627bd0ce8932ae8badfbc42987f102217fca8d0a96f3fe	SHA256	133.77	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2033	2033	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20330101-20331231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20330101-20331231.nc	761b1f955ec3b640be4d9cecff1037d45f5c9d363dd9554976eaded876238f4f	SHA256	133.5	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2034	2034	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20340101-20341231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20340101-20341231.nc	491453607235a50bca42fe8e48241c4b2b35ea71b1de633f1309b032d3b8e201	SHA256	133.49	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2035	2035	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20350101-20351231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20350101-20351231.nc	71561edc35d309a169e7efe997df1e347f0b9034ec78175846a8f7b9cc4bf106	SHA256	133.5	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2036	2036	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20360101-20361231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20360101-20361231.nc	c0377dbbe2431d4d109076ed194272e743014fb77d103b7fc8a285bbfabfa328	SHA256	133.92	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2037	2037	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20370101-20371231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20370101-20371231.nc	d9412a913d3488dcfa71abe04b483055092c267bb10cbcc2d573c9108b66b303	SHA256	133.55	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2038	2038	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20380101-20381231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20380101-20381231.nc	94875639382ab0f1910239ff6a69948ba7ec8d09c096cf7d896b6321cda80333	SHA256	133.53	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2039	2039	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20390101-20391231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20390101-20391231.nc	30412b9619f1aea7d027c110f507801a76d2554c3308c3b8d68ddefd3108a5e4	SHA256	133.21	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2040	2040	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20400101-20401231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20400101-20401231.nc	f139f0f4ebc25073996e94ee64c7870723839b5c257e9f07b32ad16addba06cd	SHA256	133.67	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2041	2041	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20410101-20411231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20410101-20411231.nc	5936d54efd464dd8ba4721263e78ee4cacd7476f11c51fe1996d10b153c43a54	SHA256	133.38	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2042	2042	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20420101-20421231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20420101-20421231.nc	27d9cf2492f854cd88ffc320b259f5aa5301669777ef471c3d891b9e04109ea6	SHA256	133.48	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	ssp126	tasmin	2043	2043	tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20430101-20431231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/day/tasmin/gr/v20200425/tasmin_day_EC-Earth3_ssp126_r4i1p1f1_gr_20430101-20431231.nc	51fec094dc5ffd707909b70ca24161828615028b8f5d96af1355f0503d554a00	SHA256	133.43	eagle.alcf.anl.gov
